-6.22246	3.59344	-0.300283	-0.919944	-6.42038	3.69136	-6.2599	3.5408	-0.2639	-0.9646
-6.45639	3.08258	-0.58156	-1.24725	-6.4682	3.0733	-6.3378	3.1487	-0.1409	-0.99
-6.57289	2.66697	-0.0351427	-1.11295	-6.65659	2.72062	-6.3661	2.75	-0.0157	-0.9999
-6.39207	2.33138	0.494276	-0.878284	-6.3611	2.3341	-6.3441	2.3509	0.1097	-0.994
-6.21536	2.17106	0.63129	-0.426516	-6.32974	2.24328	-6.2723	1.9576	0.2334	-0.9724
-5.94041	1.75647	0.722182	-1.02231	-5.9292	1.7338	-6.1518	1.5765	0.3535	-0.9355
-5.83498	1.44847	0.0523057	-0.709326	-5.81618	1.45537	-5.9844	1.2135	0.4679	-0.8838
-5.82259	0.926611	0.0412674	-1.31008	-5.8195	0.9044	-5.7729	0.8743	0.575	-0.8182
-5.63819	0.33063	0.138411	-1.47982	-5.3905	0.315124	-5.5205	0.5643	0.673	-0.7396
-5.42444	0.108867	0.592226	-0.540741	-5.395	0.1419	-5.2312	0.2884	0.7604	-0.6495
-3.77709	-28.9479	5.53086	-77.7972	-4.62793	0.466645	-4.9097	0.0509	0.8358	-0.549
-4.31153	-5.57156	-1.29708	65.7419	-4.61	-0.2098	-4.5609	-0.1444	0.898	-0.44
32.2346	7.72213	103.838	6.22755	-4.55295	-0.203619	-4.1904	-0.2945	0.9461	-0.3239
-1.93555	0.635931	-25.5704	-12.9457	-4.1493	-0.3478	-3.804	-0.397	0.9792	-0.2028
-4.76368	0.466742	-1.69165	1.77992	-3.05903	-0.338454	-3.4079	-0.4502	0.9969	-0.0785
-3.30584	-0.262399	3.4824	-0.296179	-3.0318	-0.2419	-3.0081	-0.4533	0.9989	0.0471
-2.6406	-0.403831	1.21292	-0.412989	-2.75486	-0.370795	-2.6112	-0.4063	0.9851	0.1719
-2.33593	-0.58476	0.700202	-0.453282	-2.3699	-0.5889	-2.2232	-0.31	0.9558	0.294
-2.19472	-0.307077	0.533897	0.835317	-2.23955	-0.302577	-1.8504	-0.1657	0.9114	0.4115
-1.52008	-0.0791211	1.87797	0.428571	-1.4371	-0.0885	-1.4986	0.0241	0.8527	0.5225
-1.07076	0.235376	1.03546	0.808211	-1.16017	0.304649	-1.1734	0.2565	0.7804	0.6252
-0.995986	0.642722	0.075443	1.08139	-1.0606	0.6581	-0.8798	0.5278	0.6959	0.7181
-0.741837	1.07223	0.539482	1.22673	-0.654956	0.922673	-0.6226	0.8338	0.6004	0.7997
-0.408638	1.14009	0.779465	-0.0634933	-0.3822	1.0628	-0.4058	1.1697	0.4955	0.8686
-0.16123	1.43849	0.590499	0.931391	-0.179726	1.50058	-0.2327	1.53	0.3827	0.9239
0.110135	1.91882	0.721597	1.24092	0.1158	1.9393	-0.1062	1.9092	0.2639	0.9645
0.0736255	2.49438	-0.194629	1.10656	0.064078	2.65873	-0.0282	2.3013	0.1409	0.99
-0.17021	2.82087	-0.728035	0.78504	-0.1955	2.7975	0	2.7	0.0157	0.9999
0.0810993	3.26263	0.703614	1.16634	0.117401	3.20655	0.011	3.0997	0.0785	0.9969
0.154835	3.58574	0.0621939	0.755737	0.1286	3.561	0.0704	3.4949	0.2028	0.9792
0.22898	4.12688	0.174812	1.05127	0.249517	4.39622	0.1789	3.8797	0.324	0.9461
0.325444	4.37806	0.2522	0.570543	0.328	4.346	0.3348	4.2478	0.44	0.898
0.545283	4.55623	0.557148	0.311245	0.561061	4.60283	0.5356	4.5934	0.5491	0.8358
0.713998	4.84195	0.411073	0.767895	0.7095	4.872	0.7781	4.9112	0.6495	0.7604
0.885882	5.11762	0.45143	0.802432	0.874319	5.0451	1.0585	5.1961	0.7397	0.673
1.44648	5.39817	1.45265	0.703815	1.4843	5.3968	1.3724	5.4436	0.8182	0.575
1.67245	5.63544	0.549936	0.715093	1.59496	5.50937	1.7149	5.6497	0.8838	0.4679
2.10335	5.66469	1.04747	0.0310286	2.1157	5.6272	2.0805	5.8114	0.9355	0.3534
2.63478	6.07931	0.957647	0.232188	2.89155	6.6785	2.4635	5.9259	0.9724	0.2334
2.7876	6.12715	0.363441	0.0733856	2.7615	6.11	2.8578	5.9915	0.994	0.1097
3.19754	6.11869	0.92457	-0.339525	3.33893	6.27349	3.2572	6.0072	0.9999	-0.0157
3.65671	6.20229	1.18733	0.278954	3.6753	6.2432	3.6555	5.9727	0.99	-0.1409
3.92989	6.29443	0.431593	-0.0976376	3.98487	6.43581	4.0463	5.8886	0.9646	-0.2639
4.36288	5.63772	0.898187	-1.6594	4.3572	5.5586	4.4234	5.7562	0.9239	-0.3827
4.8384	5.33792	0.800769	-1.10903	5.10918	5.67708	4.781	5.5775	0.8686	-0.4955
4.97182	5.49565	0.465095	0.38007	4.9797	5.5633	5.1134	5.3554	0.7997	-0.6004
5.47304	5.26202	1.07474	-0.916215	5.6474	5.27589	5.4153	5.0934	0.7181	-0.6959
5.52277	4.86717	0.107083	-1.09912	5.4735	4.8407	5.682	4.7956	0.6252	-0.7804
5.62801	4.54717	0.269093	-0.782047	5.65982	4.58812	5.9093	4.4668	0.5225	-0.8527
6.01602	4.06158	0.974163	-1.14728	6.0483	4.0569	6.0936	4.1121	0.4115	-0.9114
6.28294	3.80463	0.591969	-0.633505	6.27784	3.85849	6.2319	3.737	0.294	-0.9558
6.45243	3.44601	0.38309	-0.896033	6.4363	3.4327	6.3222	3.3476	0.1719	-0.9851
6.41992	3.21331	0.211872	-0.404956	6.19435	3.14496	6.3629	2.95	0.0471	-0.9989
6.27668	2.6843	-0.491933	-1.3131	6.222	2.641	6.3535	2.5503	-0.0785	-0.9969
6.3241	1.99371	0.116207	-1.77488	6.42285	1.97486	6.2941	2.155	-0.2028	-0.9792
6.23764	1.73525	-0.205563	-0.685336	6.2275	1.7726	6.1856	1.7703	-0.3239	-0.9461
5.93383	1.60079	-0.568714	-0.25603	5.7389	1.57347	6.0297	1.4022	-0.44	-0.898
5.9464	1.21643	0.0881981	-0.931548	5.9848	1.1967	5.8289	1.0565	-0.549	-0.8358
5.91972	0.631907	-0.32004	-1.53378	6.00945	0.61267	5.5864	0.7388	-0.6495	-0.7604
5.42731	0.462208	-1.34291	-0.433484	5.3632	0.4975	5.306	0.4539	-0.7396	-0.673
5.01581	0.204543	-1.17961	-0.669361	5.151	0.197896	4.992	0.2064	-0.8182	-0.575
4.58469	0.171174	-1.06397	-0.0393283	4.5933	0.1954	4.6496	0.0002	-0.8838	-0.4679
4.39612	-0.0569249	-0.625354	-0.613858	4.57923	-0.0893063	4.284	-0.1614	-0.9354	-0.3535
3.87672	-0.294907	-1.38982	-0.592206	3.8256	-0.2948	3.901	-0.2759	-0.9724	-0.2334
3.39745	-0.303791	-1.00606	-0.0137972	3.31228	-0.281223	3.5067	-0.3416	-0.994	-0.1097
2.88154	-0.599291	-1.33117	-0.893991	2.8639	-0.6357	3.1072	-0.3573	-0.9999	0.0157
2.66783	-0.425267	-0.459839	0.510171	2.62758	-0.367069	2.709	-0.3228	-0.99	0.1409
2.488	-0.445102	-0.475231	-0.206091	2.4931	-0.4792	2.3182	-0.2386	-0.9646	0.2639
2.15085	-0.0864622	-0.819521	0.953099	1.99386	-0.106374	1.941	-0.1062	-0.9239	0.3827
1.57517	-0.064974	-1.56124	-0.236393	1.5324	-0.1156	1.5835	0.0725	-0.8686	0.4955
1.4048	0.0972304	-0.300566	0.432255	1.47924	0.262764	1.2511	0.2946	-0.7997	0.6004
0.87892	0.730214	-1.40906	2.00014	0.8	0.8078	0.9492	0.5566	-0.7181	0.6959
1.04569	1.18897	0.507779	0.876821	0.913235	1.06443	0.6825	0.8543	-0.6252	0.7804
0.570711	1.11428	-1.72511	-0.253316	0.4623	1.0317	0.4552	1.1832	-0.5225	0.8526
0.111688	1.43325	-1.13859	1.10144	0.226521	1.42359	0.2709	1.5379	-0.4115	0.9114
0.0596097	2.07847	0.285318	1.70527	0.1247	2.1146	0.1326	1.9129	-0.294	0.9558
-0.0589028	2.50715	-0.306994	1.32233	-0.0405717	2.24083	0.0423	2.3024	-0.1719	0.9851
-0.203555	2.93649	-0.375255	1.03982	-0.207	2.9175	0.0016	2.7	-0.0471	0.9989
